customer_id,activation_date,subscription_type,status,region,rate_plan_id
212786930562,2024-06-10,postpaid,active,Souss-Massa,Premium
212779679964,2024-01-13,postpaid,active,Drâa-Tafilalet,Infinity
212751813687,2024-09-27,postpaid,active,Casablanca-Settat,Infinity
212772017956,2023-09-25,postpaid,active,Marrakech-Safi,Infinity
212626409827,2023-08-04,postpaid,active,Guelmim-Oued Noun,Starter
212737265904,2024-10-09,postpaid,active,Guelmim-Oued Noun,Starter
212786247777,2024-04-02,postpaid,active,Rabat-Salé-Kénitra,Infinity
212694628369,2023-10-08,postpaid,active,Guelmim-Oued Noun,Infinity
212672333224,2023-12-02,postpaid,active,Casablanca-Settat,Premium
212717789368,2025-05-02,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212760989824,2024-08-16,postpaid,active,Guelmim-Oued Noun,Infinity
212646232662,2024-01-29,postpaid,active,Rabat-Salé-Kénitra,Premium
212685580473,2024-09-01,postpaid,active,Drâa-Tafilalet,Premium
212744270958,2025-02-11,postpaid,active,Rabat-Salé-Kénitra,Infinity
212680150587,2025-04-05,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212653106963,2024-08-21,postpaid,active,Rabat-Salé-Kénitra,Premium
212650115961,2024-12-22,postpaid,active,Drâa-Tafilalet,Premium
212656520288,2025-03-13,postpaid,active,Béni Mellal-Khénifra,Premium
212680769112,2023-08-22,postpaid,active,Béni Mellal-Khénifra,Premium
212746714372,2024-04-19,postpaid,active,Guelmim-Oued Noun,Infinity
212766171604,2023-11-02,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212684108688,2024-03-26,postpaid,active,Guelmim-Oued Noun,Starter
212711687717,2025-03-27,postpaid,active,Béni Mellal-Khénifra,Starter
212612075973,2024-09-14,postpaid,active,Oriental,Premium
212749270174,2025-05-12,postpaid,active,Béni Mellal-Khénifra,Premium
212778773022,2024-05-16,postpaid,active,Guelmim-Oued Noun,Premium
212648654662,2024-01-04,postpaid,active,Guelmim-Oued Noun,Starter
212684341850,2025-01-08,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212689780818,2024-09-11,postpaid,active,Oriental,Starter
212792113469,2024-01-25,postpaid,active,Marrakech-Safi,Starter
212775942618,2024-09-03,postpaid,active,Fès-Meknès,Premium
212642424346,2023-10-25,postpaid,active,Souss-Massa,Premium
212744139895,2025-01-25,postpaid,active,Oriental,Starter
212685998149,2024-12-01,postpaid,active,Marrakech-Safi,Starter
212629741444,2024-10-16,postpaid,active,Oriental,Infinity
212711377841,2024-11-03,postpaid,active,Marrakech-Safi,Infinity
212753888709,2023-11-15,postpaid,active,Fès-Meknès,Infinity
212690480118,2023-08-04,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212677548675,2024-06-20,postpaid,active,Oriental,Premium
212725178720,2024-08-04,postpaid,active,Oriental,Premium
212696976140,2024-06-10,postpaid,active,Casablanca-Settat,Infinity
212714257561,2024-03-24,postpaid,active,Rabat-Salé-Kénitra,Infinity
212709388875,2023-11-24,postpaid,active,Fès-Meknès,Infinity
212750223296,2024-06-26,postpaid,active,Béni Mellal-Khénifra,Infinity
212645230686,2024-12-10,postpaid,active,Casablanca-Settat,Infinity
212686015533,2023-09-12,postpaid,active,Drâa-Tafilalet,Starter
212628860223,2024-11-26,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212777813103,2024-09-07,postpaid,active,Souss-Massa,Premium
212735477349,2024-10-02,postpaid,active,Oriental,Starter
212778507319,2025-04-07,postpaid,active,Guelmim-Oued Noun,Starter
212687734225,2023-09-04,postpaid,active,Marrakech-Safi,Premium
212641092984,2023-08-23,postpaid,active,Souss-Massa,Premium
212748977141,2024-06-19,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212733543518,2024-03-07,postpaid,active,Marrakech-Safi,Infinity
212664881851,2024-08-16,postpaid,active,Béni Mellal-Khénifra,Infinity
212715041941,2024-05-01,postpaid,active,Béni Mellal-Khénifra,Premium
212640769136,2025-02-10,postpaid,active,Casablanca-Settat,Premium
212725300877,2023-10-18,postpaid,active,Casablanca-Settat,Premium
212633732120,2025-04-07,postpaid,active,Souss-Massa,Starter
212620298599,2025-01-15,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212763091158,2025-01-24,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212755901976,2024-03-15,postpaid,active,Souss-Massa,Premium
212790840094,2024-11-26,postpaid,active,Fès-Meknès,Starter
212648584608,2024-08-12,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212631387520,2025-05-09,postpaid,active,Béni Mellal-Khénifra,Infinity
212619753166,2025-01-30,postpaid,active,Drâa-Tafilalet,Infinity
212714574468,2025-01-26,postpaid,active,Souss-Massa,Starter
212795998632,2025-03-05,postpaid,active,Oriental,Premium
212787739430,2024-09-27,postpaid,active,Béni Mellal-Khénifra,Infinity
212687976087,2023-08-12,postpaid,active,Rabat-Salé-Kénitra,Infinity
212700966759,2023-07-27,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212649843316,2024-07-13,postpaid,active,Rabat-Salé-Kénitra,Starter
212609772299,2024-06-11,postpaid,active,Oriental,Premium
212625293562,2024-09-30,postpaid,active,Guelmim-Oued Noun,Premium
212792909916,2024-11-03,postpaid,active,Souss-Massa,Starter
212719887306,2023-11-12,postpaid,active,Guelmim-Oued Noun,Starter
212658141599,2024-02-22,postpaid,active,Guelmim-Oued Noun,Starter
212729506786,2024-08-25,postpaid,active,Casablanca-Settat,Starter
212660476779,2025-06-06,postpaid,active,Rabat-Salé-Kénitra,Infinity
212662748761,2024-01-23,postpaid,active,Oriental,Starter
212663863830,2024-08-25,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212680835265,2024-10-18,postpaid,active,Drâa-Tafilalet,Premium
212610882474,2024-07-07,postpaid,active,Casablanca-Settat,Infinity
212690685488,2024-08-16,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212773138815,2025-04-15,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212744406821,2024-05-14,postpaid,active,Drâa-Tafilalet,Starter
212607613445,2025-04-23,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212774515851,2023-08-25,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212721407453,2024-02-01,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212797250221,2024-01-20,postpaid,active,Oriental,Starter
212735303995,2023-12-17,postpaid,active,Guelmim-Oued Noun,Infinity
212776103094,2023-12-10,postpaid,active,Fès-Meknès,Premium
212665117037,2023-08-18,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212700160494,2024-06-28,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212797245705,2024-10-30,postpaid,active,Béni Mellal-Khénifra,Starter
212720800010,2024-06-21,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212644978430,2024-02-17,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212761511950,2025-01-22,postpaid,active,Souss-Massa,Starter
212738187504,2024-04-07,postpaid,active,Oriental,Infinity
212770985989,2023-07-14,postpaid,active,Oriental,Premium
212754229914,2025-04-24,postpaid,active,Souss-Massa,Premium
212792858987,2024-09-29,postpaid,active,Souss-Massa,Infinity
212604854274,2024-07-26,postpaid,active,Béni Mellal-Khénifra,Infinity
212601423936,2024-10-29,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212707659050,2024-05-28,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212703955751,2024-10-05,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212623344716,2024-09-05,postpaid,active,Rabat-Salé-Kénitra,Infinity
212777657034,2024-12-27,postpaid,active,Drâa-Tafilalet,Starter
212736604044,2024-05-04,postpaid,active,Drâa-Tafilalet,Starter
212617942523,2023-11-21,postpaid,active,Oriental,Infinity
212786557189,2024-11-10,postpaid,active,Souss-Massa,Starter
212726233991,2024-04-18,postpaid,active,Guelmim-Oued Noun,Infinity
212783598585,2023-12-11,postpaid,active,Oriental,Infinity
212637370900,2024-03-12,postpaid,active,Marrakech-Safi,Infinity
212779553585,2025-01-04,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212611351647,2024-11-21,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212771143394,2024-10-11,postpaid,active,Marrakech-Safi,Premium
212639811997,2023-08-19,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212702840464,2024-06-02,postpaid,active,Marrakech-Safi,Starter
212655579965,2024-11-03,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212624452751,2025-04-22,postpaid,active,Souss-Massa,Premium
212714857817,2024-11-30,postpaid,active,Béni Mellal-Khénifra,Infinity
212751406854,2024-05-24,postpaid,active,Fès-Meknès,Premium
212600322948,2024-10-18,postpaid,active,Béni Mellal-Khénifra,Premium
212680011113,2023-12-20,postpaid,active,Rabat-Salé-Kénitra,Infinity
212701138426,2025-06-06,postpaid,active,Rabat-Salé-Kénitra,Starter
212655190686,2023-07-15,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212792911083,2024-07-10,postpaid,active,Casablanca-Settat,Premium
212688448236,2024-02-10,postpaid,active,Guelmim-Oued Noun,Starter
212718516742,2023-08-31,postpaid,active,Souss-Massa,Infinity
212607107459,2024-09-06,postpaid,active,Béni Mellal-Khénifra,Starter
212727595608,2023-08-07,postpaid,active,Drâa-Tafilalet,Starter
212775105951,2023-10-31,postpaid,active,Drâa-Tafilalet,Premium
212612057786,2024-04-02,postpaid,active,Fès-Meknès,Premium
212612829884,2025-02-03,postpaid,active,Casablanca-Settat,Premium
212792170599,2024-09-01,postpaid,active,Oriental,Starter
212701570415,2023-10-24,postpaid,active,Oriental,Premium
212606722220,2025-04-08,postpaid,active,Fès-Meknès,Starter
212677658246,2024-03-08,postpaid,active,Oriental,Infinity
212697481637,2024-06-03,postpaid,active,Guelmim-Oued Noun,Starter
212609421562,2024-07-26,postpaid,active,Oriental,Infinity
212641542927,2024-01-06,postpaid,active,Béni Mellal-Khénifra,Starter
212621814930,2025-05-20,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212706109978,2023-11-25,postpaid,active,Souss-Massa,Starter
212652687212,2024-06-24,postpaid,active,Oriental,Starter
212749595028,2024-12-21,postpaid,active,Souss-Massa,Premium
212740439798,2023-12-03,postpaid,active,Rabat-Salé-Kénitra,Starter
212749843546,2025-02-16,postpaid,active,Rabat-Salé-Kénitra,Premium
212703086448,2023-10-09,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212771824385,2024-07-03,postpaid,active,Fès-Meknès,Premium
212671900492,2025-02-14,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212714414474,2025-05-06,postpaid,active,Fès-Meknès,Starter
212791408367,2023-12-07,postpaid,active,Guelmim-Oued Noun,Premium
212767429598,2024-04-08,postpaid,active,Casablanca-Settat,Infinity
212695630934,2025-05-07,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212630502777,2025-06-02,postpaid,active,Rabat-Salé-Kénitra,Infinity
212635046696,2023-08-06,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212778752115,2024-01-20,postpaid,active,Fès-Meknès,Infinity
212711906411,2024-06-23,postpaid,active,Guelmim-Oued Noun,Starter
212724594859,2024-02-07,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212694047610,2024-06-14,postpaid,active,Rabat-Salé-Kénitra,Starter
212640272685,2023-11-11,postpaid,active,Souss-Massa,Premium
212726579005,2024-12-19,postpaid,active,Casablanca-Settat,Starter
212711826028,2023-10-13,postpaid,active,Rabat-Salé-Kénitra,Starter
212612757304,2025-03-25,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212787824050,2024-06-01,postpaid,active,Drâa-Tafilalet,Premium
212745544336,2024-05-02,postpaid,active,Fès-Meknès,Starter
212769376214,2024-04-25,postpaid,active,Marrakech-Safi,Starter
212725187624,2023-09-16,postpaid,active,Fès-Meknès,Infinity
212649835023,2024-01-19,postpaid,active,Souss-Massa,Infinity
212784055551,2025-04-23,postpaid,active,Rabat-Salé-Kénitra,Infinity
212679407195,2023-11-09,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212787365042,2024-06-29,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212682117445,2024-03-08,postpaid,active,Béni Mellal-Khénifra,Premium
212635710505,2025-03-04,postpaid,active,Marrakech-Safi,Starter
212773919932,2025-01-02,postpaid,active,Oriental,Starter
212709061859,2024-07-24,postpaid,active,Béni Mellal-Khénifra,Premium
212684848351,2025-05-15,postpaid,active,Fès-Meknès,Starter
212790084806,2023-09-19,postpaid,active,Drâa-Tafilalet,Premium
212795447327,2024-12-08,postpaid,active,Drâa-Tafilalet,Infinity
212775155649,2024-08-16,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212675715739,2024-11-09,postpaid,active,Béni Mellal-Khénifra,Starter
212756013874,2023-08-20,postpaid,active,Casablanca-Settat,Premium
212606263460,2024-08-05,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212720988956,2024-05-01,postpaid,active,Souss-Massa,Premium
212685708017,2025-04-19,postpaid,active,Guelmim-Oued Noun,Premium
212684080266,2023-09-18,postpaid,active,Marrakech-Safi,Starter
212685639469,2023-08-19,postpaid,active,Souss-Massa,Infinity
212673846557,2025-02-10,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212672288204,2024-10-30,postpaid,active,Marrakech-Safi,Premium
212785635291,2025-02-24,postpaid,active,Casablanca-Settat,Starter
212760568368,2024-07-15,postpaid,active,Guelmim-Oued Noun,Starter
212665049889,2024-02-18,postpaid,active,Rabat-Salé-Kénitra,Infinity
212726622663,2025-05-02,postpaid,active,Souss-Massa,Premium
212666462815,2024-08-02,postpaid,active,Oriental,Infinity
212734173871,2024-09-07,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212767019620,2024-10-29,postpaid,active,Rabat-Salé-Kénitra,Premium
212625067622,2025-06-08,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212758218404,2024-11-12,postpaid,active,Béni Mellal-Khénifra,Starter
212688691816,2024-04-30,postpaid,active,Guelmim-Oued Noun,Infinity
212750825444,2023-12-10,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212761458552,2025-04-03,postpaid,active,Oriental,Premium
212624266134,2025-01-15,postpaid,active,Oriental,Starter
212739031970,2024-02-02,postpaid,active,Guelmim-Oued Noun,Infinity
212603861574,2024-05-07,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212678233464,2024-09-18,postpaid,active,Marrakech-Safi,Starter
212614644504,2024-06-24,postpaid,active,Casablanca-Settat,Premium
212684298764,2024-04-24,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212611744191,2025-02-15,postpaid,active,Drâa-Tafilalet,Premium
212624647236,2023-06-09,postpaid,active,Drâa-Tafilalet,Starter
212600435003,2023-12-13,postpaid,active,Oriental,Infinity
212645805894,2025-05-20,postpaid,active,Oriental,Starter
212654272225,2024-10-19,postpaid,active,Souss-Massa,Infinity
212612356298,2023-10-05,postpaid,active,Marrakech-Safi,Premium
212687205861,2024-05-28,postpaid,active,Oriental,Starter
212727364845,2023-07-24,postpaid,active,Drâa-Tafilalet,Infinity
212606086271,2024-12-11,postpaid,active,Béni Mellal-Khénifra,Premium
212712030610,2025-03-24,postpaid,active,Guelmim-Oued Noun,Premium
212790309404,2024-01-05,postpaid,active,Marrakech-Safi,Starter
212735739717,2024-02-03,postpaid,active,Souss-Massa,Starter
212715317578,2023-12-26,postpaid,active,Oriental,Infinity
212742783041,2024-09-08,postpaid,active,Fès-Meknès,Premium
212643509772,2023-07-29,postpaid,active,Oriental,Infinity
212760740211,2023-08-29,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212694562734,2025-04-03,postpaid,active,Marrakech-Safi,Starter
212671630058,2024-08-17,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212788268968,2023-12-26,postpaid,active,Rabat-Salé-Kénitra,Premium
212613429389,2024-09-29,postpaid,active,Béni Mellal-Khénifra,Premium
212735882458,2025-06-04,postpaid,active,Souss-Massa,Premium
212680844845,2024-03-16,postpaid,active,Oriental,Infinity
212789283153,2024-09-30,postpaid,active,Drâa-Tafilalet,Infinity
212613886164,2023-11-20,postpaid,active,Drâa-Tafilalet,Starter
212604962616,2024-06-23,postpaid,active,Rabat-Salé-Kénitra,Infinity
212696448464,2023-07-03,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212666599461,2025-01-29,postpaid,active,Marrakech-Safi,Starter
212607145932,2024-05-30,postpaid,active,Souss-Massa,Premium
212612547622,2025-01-21,postpaid,active,Souss-Massa,Premium
212670011496,2023-08-10,postpaid,active,Béni Mellal-Khénifra,Infinity
212780547797,2024-04-23,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212678269553,2025-01-09,postpaid,active,Souss-Massa,Infinity
212761790463,2023-07-05,postpaid,active,Fès-Meknès,Premium
212723491829,2024-04-02,postpaid,active,Marrakech-Safi,Infinity
212679457845,2025-05-06,postpaid,active,Guelmim-Oued Noun,Infinity
212607124876,2025-01-11,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212608427421,2025-01-24,postpaid,active,Drâa-Tafilalet,Infinity
212632635583,2024-02-16,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212719680588,2024-02-09,postpaid,active,Béni Mellal-Khénifra,Premium
212639611048,2025-04-12,postpaid,active,Guelmim-Oued Noun,Premium
212644418628,2024-01-23,postpaid,active,Fès-Meknès,Infinity
212735326294,2023-09-20,postpaid,active,Oriental,Premium
212779832966,2024-09-24,postpaid,active,Fès-Meknès,Premium
212726766025,2024-07-21,postpaid,active,Fès-Meknès,Premium
212628072118,2025-03-10,postpaid,active,Casablanca-Settat,Infinity
212615404784,2024-02-10,postpaid,active,Drâa-Tafilalet,Infinity
212743427766,2024-08-13,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212663543297,2024-02-02,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212632315995,2023-10-02,postpaid,active,Souss-Massa,Infinity
212745352474,2024-08-29,postpaid,active,Guelmim-Oued Noun,Starter
212674011520,2025-03-15,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212731193335,2025-06-08,postpaid,active,Oriental,Starter
212661143329,2024-05-05,postpaid,active,Béni Mellal-Khénifra,Infinity
212628486179,2023-12-02,postpaid,active,Rabat-Salé-Kénitra,Starter
212671431359,2023-10-29,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212748243728,2024-02-04,postpaid,active,Oriental,Infinity
212785824784,2023-09-10,postpaid,active,Béni Mellal-Khénifra,Infinity
212770336728,2025-01-22,postpaid,active,Béni Mellal-Khénifra,Premium
212638728655,2024-10-10,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212692248017,2024-07-01,postpaid,active,Casablanca-Settat,Premium
212607064547,2024-11-08,postpaid,active,Guelmim-Oued Noun,Premium
212675326527,2024-01-20,postpaid,active,Marrakech-Safi,Infinity
212783475686,2023-08-27,postpaid,active,Casablanca-Settat,Starter
212700748623,2023-06-30,postpaid,active,Drâa-Tafilalet,Starter
212777460226,2025-03-16,postpaid,active,Dakhla-Oued Ed-Dahab,Premium
212645944803,2023-06-27,postpaid,active,Drâa-Tafilalet,Premium
212641214822,2025-05-28,postpaid,active,Souss-Massa,Premium
212719020106,2024-07-29,postpaid,active,Casablanca-Settat,Starter
212740624064,2025-05-06,postpaid,active,Oriental,Starter
212735921328,2025-01-29,postpaid,active,Casablanca-Settat,Premium
212663001864,2024-08-09,postpaid,active,Drâa-Tafilalet,Infinity
212613636287,2025-01-20,postpaid,active,Guelmim-Oued Noun,Infinity
212642339403,2023-12-24,postpaid,active,Guelmim-Oued Noun,Infinity
212794227850,2023-12-01,postpaid,active,Souss-Massa,Premium
212679085714,2024-01-11,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212742314066,2024-07-27,postpaid,active,Casablanca-Settat,Starter
212695927058,2024-08-04,postpaid,active,Guelmim-Oued Noun,Infinity
212737114575,2023-09-18,postpaid,active,Béni Mellal-Khénifra,Infinity
212611401614,2024-10-05,postpaid,active,Fès-Meknès,Premium
212608223808,2023-08-14,postpaid,active,Casablanca-Settat,Premium
212728347756,2024-11-04,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212606906095,2023-11-27,postpaid,active,Drâa-Tafilalet,Starter
212728262776,2025-02-12,postpaid,active,Casablanca-Settat,Starter
212707653136,2024-01-24,postpaid,active,Oriental,Infinity
212684575451,2023-06-12,postpaid,active,Souss-Massa,Premium
212778557055,2023-12-21,postpaid,active,Fès-Meknès,Infinity
212793948774,2023-08-14,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212605607368,2025-01-18,postpaid,active,Fès-Meknès,Starter
212678502582,2024-02-10,postpaid,active,Drâa-Tafilalet,Starter
212700943384,2023-12-11,postpaid,active,Oriental,Infinity
212749759105,2024-09-12,postpaid,active,Béni Mellal-Khénifra,Premium
212619071008,2025-01-30,postpaid,active,Oriental,Premium
212723366492,2024-03-22,postpaid,active,Guelmim-Oued Noun,Premium
212638735522,2024-03-28,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212745072060,2023-09-09,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212787146245,2024-04-11,postpaid,active,Rabat-Salé-Kénitra,Premium
212779433859,2023-11-14,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212707735074,2024-02-05,postpaid,active,Drâa-Tafilalet,Premium
212736446607,2024-12-15,postpaid,active,Rabat-Salé-Kénitra,Starter
212718483516,2024-10-07,postpaid,active,Rabat-Salé-Kénitra,Infinity
212763694821,2023-07-10,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212782047990,2024-03-10,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212710657480,2025-02-11,postpaid,active,Marrakech-Safi,Premium
212750005009,2024-04-20,postpaid,active,Béni Mellal-Khénifra,Starter
212627621211,2025-05-27,postpaid,active,Marrakech-Safi,Infinity
212759566250,2024-02-21,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212797325336,2024-01-05,postpaid,active,Marrakech-Safi,Premium
212629927885,2023-12-11,postpaid,active,Fès-Meknès,Starter
212706029940,2024-02-21,postpaid,active,Marrakech-Safi,Starter
212686327891,2024-10-30,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212720894140,2025-02-04,postpaid,active,Fès-Meknès,Starter
212771148353,2025-02-25,postpaid,active,Marrakech-Safi,Infinity
212622573669,2024-01-30,postpaid,active,Casablanca-Settat,Starter
212782703964,2023-06-25,postpaid,active,Drâa-Tafilalet,Premium
212600516167,2024-11-16,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212684561540,2023-11-21,postpaid,active,Guelmim-Oued Noun,Infinity
212667883500,2024-10-23,postpaid,active,Oriental,Premium
212664468240,2024-03-20,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212797327451,2025-05-21,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212723862025,2025-01-19,postpaid,active,Drâa-Tafilalet,Infinity
212791937033,2023-11-21,postpaid,active,Oriental,Premium
212633302130,2023-12-13,postpaid,active,Béni Mellal-Khénifra,Infinity
212666144547,2024-11-02,postpaid,active,Rabat-Salé-Kénitra,Starter
212652529970,2023-11-24,postpaid,active,Guelmim-Oued Noun,Premium
212663986036,2023-08-08,postpaid,active,Fès-Meknès,Starter
212620248303,2024-02-03,postpaid,active,Casablanca-Settat,Infinity
212640743405,2024-08-15,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212781969755,2025-06-04,postpaid,active,Souss-Massa,Starter
212738709755,2025-01-13,postpaid,active,Béni Mellal-Khénifra,Starter
212661246868,2024-04-03,postpaid,active,Drâa-Tafilalet,Infinity
212698532090,2024-10-25,postpaid,active,Fès-Meknès,Infinity
212720413937,2024-11-10,postpaid,active,Souss-Massa,Infinity
212614473553,2024-04-02,postpaid,active,Casablanca-Settat,Premium
212641935144,2025-02-16,postpaid,active,Béni Mellal-Khénifra,Infinity
212761428370,2024-10-05,postpaid,active,Drâa-Tafilalet,Infinity
212727164154,2024-09-02,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212766739691,2023-10-13,postpaid,active,Fès-Meknès,Starter
212717407098,2024-03-13,postpaid,active,Fès-Meknès,Infinity
212689969911,2024-01-05,postpaid,active,Rabat-Salé-Kénitra,Infinity
212675369809,2023-11-30,postpaid,active,Casablanca-Settat,Starter
212786713355,2025-02-16,postpaid,active,Oriental,Starter
212654524433,2023-10-18,postpaid,active,Drâa-Tafilalet,Premium
212715125390,2024-05-23,postpaid,active,Guelmim-Oued Noun,Infinity
212786895353,2025-05-10,postpaid,active,Guelmim-Oued Noun,Infinity
212761656197,2024-06-27,postpaid,active,Casablanca-Settat,Infinity
212775260861,2024-11-14,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212688707773,2023-08-29,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212616213321,2024-02-19,postpaid,active,Marrakech-Safi,Premium
212600799165,2023-12-28,postpaid,active,Fès-Meknès,Premium
212640850681,2024-10-05,postpaid,active,Laâyoune-Sakia El Hamra,Premium
212664625045,2024-05-14,postpaid,active,Guelmim-Oued Noun,Premium
212686548681,2023-10-17,postpaid,active,Oriental,Starter
212703320416,2024-07-10,postpaid,active,Souss-Massa,Starter
212608031750,2023-09-22,postpaid,active,Guelmim-Oued Noun,Starter
212633013070,2024-03-24,postpaid,active,Souss-Massa,Starter
212608246717,2024-09-17,postpaid,active,Tanger-Tétouan-Al Hoceïma,Infinity
212620462696,2025-06-05,postpaid,active,Souss-Massa,Infinity
212722577252,2024-09-17,postpaid,active,Casablanca-Settat,Infinity
212749503924,2023-07-03,postpaid,active,Tanger-Tétouan-Al Hoceïma,Premium
212662533548,2024-11-21,postpaid,active,Drâa-Tafilalet,Starter
212788618236,2024-11-23,postpaid,active,Souss-Massa,Premium
212639907742,2023-06-21,postpaid,active,Fès-Meknès,Infinity
212746944052,2024-05-02,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212793387308,2024-05-13,postpaid,active,Laâyoune-Sakia El Hamra,Infinity
212603822686,2025-05-23,postpaid,active,Dakhla-Oued Ed-Dahab,Infinity
212618590081,2025-02-01,postpaid,active,Casablanca-Settat,Infinity
212626251622,2023-10-20,postpaid,active,Tanger-Tétouan-Al Hoceïma,Starter
212791741651,2023-09-02,postpaid,active,Oriental,Premium
212717317001,2024-01-20,postpaid,active,Rabat-Salé-Kénitra,Premium
212661189371,2024-02-06,postpaid,active,Rabat-Salé-Kénitra,Premium
212777015471,2025-04-05,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212704084026,2023-09-08,postpaid,active,Casablanca-Settat,Infinity
212676000529,2023-10-22,postpaid,active,Souss-Massa,Premium
212649853948,2024-03-17,postpaid,active,Rabat-Salé-Kénitra,Premium
212720809224,2024-10-18,postpaid,active,Béni Mellal-Khénifra,Premium
212752993737,2023-07-13,postpaid,active,Rabat-Salé-Kénitra,Premium
212728781321,2025-02-22,postpaid,active,Guelmim-Oued Noun,Infinity
212648630638,2024-12-04,postpaid,active,Fès-Meknès,Infinity
212718560158,2024-09-05,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212718617062,2025-01-13,postpaid,active,Oriental,Starter
212684773999,2025-01-26,postpaid,active,Drâa-Tafilalet,Starter
212632762517,2023-06-21,postpaid,active,Laâyoune-Sakia El Hamra,Starter
212774759239,2024-09-02,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212648635744,2024-08-04,postpaid,active,Dakhla-Oued Ed-Dahab,Starter
212695290603,2024-04-02,postpaid,active,Casablanca-Settat,Premium
